ReferenceID,StartTime,EndTime,,,
762201419,0:13:30,0:25:00,,,
762201420,0:13:00,0:25:00,,,
762201421,0:05:00,0:25:00,,,
762201422,0:05:00,0:25:00,,,
762201423,0:05:00,0:25:00,,,
762201425,0:05:00,0:25:00,,,
762201426,0:05:00,0:25:00,,,
762201427,0:05:00,0:25:00,,,
762201428,0:05:00,0:25:00,,,
762201429,0:05:00,0:25:00,,,
762201430,0:08:30,0:25:00,,,
762201431,0:05:00,0:25:00,,,
762201432,0:17:00,0:25:00,,,
762201433,0:09:20,0:25:00,,,
762201434,0:15:00,0:25:00,,,
762201435,0:12:30,0:25:00,,,
762201436,0:18:30,0:25:00,,,
762301007,0:15:45,0:25:00,,,
762301008,0:08:00,0:25:00,,,
762301009,0:14:00,0:25:00,,,
762301010,0:10:30,0:25:00,,,
762301011,0:06:30,0:25:00,,,
762301012,0:05:00,0:25:00,,,
762301013,0:09:30,0:25:00,,,
762301014,0:05:00,0:25:00,,,
762301015,0:07:15,0:25:00,,,
762301016,0:05:00,0:25:00,,,
762301017,0:07:05,0:25:00,,,
762301018,0:05:00,0:25:00,,,
762301019,0:05:00,0:25:00,,,
762301020,0:06:32,0:25:00,,,
762301021,0:05:00,0:25:00,,,
762301022,0:05:00,0:25:00,,,
762301023,0:05:00,0:25:00,,,
762301024,0:05:00,0:25:00,,,
762301025,0:05:00,0:25:00,,,
762301026,0:05:00,0:25:00,,,
762301027,0:05:00,0:25:00,,,
762301028,0:05:00,0:25:00,,,
762301029,0:05:00,0:25:00,,,
762301030,0:05:00,0:25:00,,,
762301031,0:05:00,0:25:00,,,
762301032,0:05:00,0:25:00,,,
762301033,0:05:00,0:25:00,,,
762301034,0:05:00,0:25:00,,,
762301035,0:05:00,0:25:00,,,
762301036,0:05:00,0:25:00,,,
762301037,0:05:00,0:25:00,,,
762301038,0:05:00,0:25:00,,,
762301039,0:05:00,0:25:00,,,
762301040,0:05:00,0:25:00,,,
762301041,0:18:13,0:25:00,,,
762301042,0:18:40,0:25:00,,,
762301043,0:05:00,0:25:00,,,
762301046,0:05:00,0:25:00,,,
762301047,0:05:00,0:25:00,,,
762301048,0:05:00,0:25:00,,,
762301049,0:06:33,0:25:00,,,
762301050,0:05:00,0:25:00,,,
762301051,0:06:20,0:25:00,,,
762301052,0:06:20,0:25:00,,,
762301053,0:05:00,0:25:00,,,
762301054,0:05:00,0:25:00,,,
762301055,0:05:00,0:25:00,,,
762301057,0:15:51,0:25:00,,,
762301060,0:07:23,0:25:00,,,
762301061,0:05:00,0:25:00,,,
762301062,0:05:00,0:25:00,,,
762301063,0:11:08,0:25:00,,,
762301065,0:05:00,0:25:00,,,
762301066,0:06:13,0:25:00,,,
762301067,0:05:00,0:25:00,,,
762301068,0:05:00,0:25:00,,,
762301069,0:05:00,0:25:00,,,
762301070,0:18:00,0:25:00,,,
762301071,0:05:00,0:25:00,,,
762301072,0:05:00,0:25:00,,,
762301073,0:05:00,0:25:00,,,
762301074,0:05:00,0:25:00,,,
762301075,0:05:00,0:25:00,,,
762301076,0:05:00,0:25:00,,,
762301077,0:05:00,0:25:00,,,
762301081,0:05:00,0:25:00,,,
762301082,0:05:00,0:25:00,,,
762301083,0:05:00,0:25:00,,,
762301084,0:05:00,0:25:00,,,
762301085,0:05:00,0:25:00,,,
762301086,0:05:00,0:25:00,,,
762301087,0:05:00,0:25:00,,,
762301089,0:06:56,0:25:00,,,
762301092,0:05:00,0:25:00,,,
762301093,0:05:00,0:25:00,,,
762301094,0:05:00,0:25:00,,,
762301095,0:05:00,0:25:00,,,
762301096,0:11:00,0:25:00,,,
762301097,0:08:28,0:25:00,,,
762301098,0:05:00,0:25:00,,,
762301099,0:05:00,0:25:00,,,
762301100,0:05:00,0:25:00,,,
762301101,0:06:54,0:25:00,,,
762301102,0:05:00,0:25:00,,,
762301103,0:05:00,0:25:00,,,
762301104,0:11:26,0:25:00,,,
762301105,0:09:50,0:25:00,,,
762301106,0:10:15,0:25:00,,,
762301107,0:05:00,0:25:00,,,
762301108,0:05:00,0:25:00,,,
762301110,0:05:00,0:25:00,,,
762301111,0:05:00,0:25:00,,,
762301114,0:20:00,0:25:00,,,
762301115,0:05:00,0:25:00,,,
762301116,0:05:00,0:25:00,,,
762301117,0:13:30,0:25:00,,,
762301119,0:05:00,0:25:00,,,
762301120,0:05:00,0:25:00,,,
762301121,0:05:00,0:25:00,,,
762301123,0:17:00,0:25:00,,,
762301126,0:05:00,0:25:00,,,
762301127,0:05:00,0:25:00,,,
762301130,0:05:00,0:25:00,,,
762301131,0:05:00,0:25:00,,,
762301132,0:12:00,0:25:00,,,
762301140,0:05:00,0:25:00,,,
762301142,0:05:00,0:25:00,,,
762301143,0:05:00,0:25:00,,,
762301144,0:05:00,0:25:00,,,
762301145,0:05:00,0:25:00,,,
762301146,0:05:00,0:25:00,,,
762301147,0:05:00,0:25:00,,,
762301148,0:05:00,0:25:00,,,
762301149,0:05:00,0:25:00,,,
762301151,0:05:00,0:25:00,,,
762301152,0:05:00,0:25:00,,,
762301154,0:09:00,0:25:00,,,
762301155,0:11:00,0:25:00,,,
762301159,0:05:00,0:25:00,,,
762301160,0:05:00,0:25:00,,,
762301165,0:05:00,0:25:00,,,
762301166,0:05:00,0:25:00,,,
762301169,0:05:00,0:25:00,,,
762301170,0:05:00,0:25:00,,,
762301171,0:05:00,0:25:00,,,
762301201,0:05:00,0:10:00,,,
762301202,0:10:30,0:25:00,,,
762301203,0:05:00,0:25:00,,,
762301204,0:05:00,0:25:00,,,
762301205,0:05:00,0:25:00,,,
762301206,0:05:00,0:25:00,,,
762301207,0:09:17,0:25:00,,,
762301208,0:05:00,0:25:00,,,
762301209,0:05:00,0:25:00,,,
762301210,0:05:00,0:25:00,,,
762301211,0:06:20,0:25:00,,,
762301212,0:05:00,0:25:00,,,
762301213,0:05:00,0:25:00,,,
762301214,0:05:00,0:25:00,,,
762301215,0:05:00,0:25:00,,,
762301217,0:05:00,0:25:00,,,
762301218,0:05:00,0:25:00,,,
762301219,0:05:00,0:25:00,,,
762301220,0:05:00,0:25:00,,,
762301221,0:05:00,0:25:00,,,
762301222,0:05:00,0:25:00,,,
762301223,0:05:00,0:25:00,,,
762301224,0:05:00,0:25:00,,,
762301225,0:05:00,0:25:00,,,
762301226,0:05:00,0:25:00,,,
762301227,0:05:00,0:25:00,,,
762301228,0:05:00,0:25:00,,,
762301229,0:05:00,0:25:00,,,
762301230,0:05:00,0:25:00,,,
762301231,0:05:00,0:25:00,,,
762301232,0:05:00,0:25:00,,,
762301233,0:05:00,0:25:00,,,
762301234,0:05:00,0:25:00,,,
762301235,0:05:00,0:25:00,,,
762301236,0:05:00,0:25:00,,,
762301237,0:05:00,0:25:00,,,
762301239,0:05:00,0:25:00,,,
762301240,0:06:45,0:25:00,,,
762301241,0:05:00,0:25:00,,,
762301243,0:05:00,0:25:00,,,
762301244,0:05:00,0:25:00,,,
762301245,0:05:00,0:25:00,,,
762301246,0:05:00,0:25:00,,,
762301247,0:05:00,0:25:00,,,
762301248,0:05:00,0:25:00,,,
762301250,0:05:00,0:25:00,,,
762301251,0:06:27,0:25:00,,,
762301252,0:05:00,0:25:00,,,
762301253,0:05:00,0:25:00,,,
762301254,0:05:00,0:25:00,,,
762301255,0:05:00,0:25:00,,,
762301256,0:05:00,0:25:00,,,
762301257,0:10:00,0:25:00,,,
762301258,0:06:00,0:25:00,,,
762301260,0:09:00,0:25:00,,,
762301261,0:05:00,0:25:00,,,
762301262,0:05:00,0:25:00,,,
762301263,0:05:00,0:25:00,,,
762301265,0:05:00,0:25:00,,,
762301266,0:05:00,0:25:00,,,
762301268,0:05:00,0:25:00,,,
762301269,0:05:00,0:25:00,,,
762301271,0:05:00,0:25:00,,,
762301272,0:05:00,0:25:00,,,
762301273,0:05:00,0:25:00,,,
762301275,0:05:00,0:25:00,,,
762301276,0:05:00,0:25:00,,,
762301278,0:05:00,0:25:00,,,
762301280,0:05:00,0:25:00,,,
762301281,0:09:37,0:25:00,,,
762301282,0:05:00,0:25:00,,,
762301283,0:05:00,0:25:00,,,
762301284,0:05:00,0:25:00,,,
762301285,0:05:00,0:25:00,,,
762301286,0:05:00,0:25:00,,,
762301287,0:05:00,0:25:00,,,
762301288,0:12:54,0:25:00,,,
762301290,0:13:30,0:25:00,,,
762301291,0:10:51,0:21:16,,,
762301292,0:12:44,0:25:00,,,
762301293,0:05:00,0:25:00,,,
762301294,0:15:00,0:25:00,,,
762301296,0:09:14,0:25:00,,,
762301297,0:10:14,0:25:00,,,
762301298,0:05:00,0:25:00,,,
762301299,0:05:00,0:25:00,,,
762301300,0:05:00,0:25:00,,,
762301301,0:08:00,0:25:00,,,
762301302,0:05:00,0:25:00,,,
762301303,0:05:00,0:25:00,,,
762301304,0:05:00,0:25:00,,,
762301305,0:05:00,0:25:00,,,
762301306,0:05:00,0:25:00,,,
762301308,0:15:00,0:25:00,,,
762301309,0:05:00,0:25:00,,,
762301310,0:05:00,0:25:00,,,
762301311,0:05:00,0:25:00,,,
762301312,0:05:00,0:25:00,,,
762301313,0:05:00,0:25:00,,,
762301314,0:05:00,0:25:00,,,
762301315,0:05:00,0:25:00,,,
762301316,0:05:00,0:25:00,,,
762301317,0:05:00,0:25:00,,,
762301318,0:05:00,0:25:00,,,
762301319,0:05:00,0:25:00,,,
762301320,0:05:00,0:25:00,,,
762301321,0:05:00,0:25:00,,,
762301322,0:05:00,0:25:00,,,
762301325,0:05:00,0:25:00,,,
762301327,0:05:00,0:25:00,,,
762301328,0:05:50,0:25:00,,,
762301329,0:06:20,0:25:00,,,
762301330,0:05:00,0:25:00,,,
762301331,0:05:00,0:25:00,,,
762301332,0:05:00,0:25:00,,,
762301335,0:05:00,0:25:00,,,
762301336,0:05:00,0:25:00,,,
762301337,0:07:30,0:25:00,,,
762301339,0:05:00,0:25:00,,,
762301340,0:08:00,0:25:00,,,
762301341,0:05:00,0:25:00,,,
762301342,0:05:00,0:25:00,,,
762301343,0:05:00,0:25:00,,,
762301344,0:04:59,0:24:59,,,
762301345,0:05:00,0:25:00,,,
762301346,0:05:00,0:25:00,,,
762301347,0:05:00,0:25:00,,,
762301348,0:05:00,0:25:00,,,
762301349,0:05:00,0:25:00,,,
762301350,0:05:00,0:25:00,,,
762301351,0:05:00,0:25:00,,,
762301352,0:05:00,0:25:00,,,
762301353,0:05:00,0:25:00,,,
762301354,0:05:00,0:25:00,,,
762301355,0:19:30,0:25:00,,,
762301356,0:11:30,0:25:00,,,
762301357,0:05:00,0:25:00,,,
762301358,0:05:00,0:25:00,,,
762301359,0:05:00,0:25:00,,,
762301360,0:05:00,0:25:00,,,
762301362,0:06:30,0:25:00,,,
762301363,0:08:30,0:25:00,,,
762301364,0:05:00,0:25:00,,,
762301365,0:08:00,0:25:00,,,
762301366,0:01:50,0:07:24,,,
762301367,0:05:00,0:25:00,,,
762301368,0:05:00,0:25:00,,,
762301369,0:05:00,0:25:00,,,
762301370,0:05:00,0:25:00,,,
762301373,0:05:00,0:25:00,,,
762301374,0:05:00,0:25:00,,,
762401001,0:05:00,0:25:00,,,
762401006,0:10:00,0:30:00,,,
762401007,0:10:00,0:30:00,,,
762401010,0:10:00,0:30:00,,,
762401014,0:10:00,0:30:00,,,
762401015,0:10:00,0:30:00,,,
762401018,0:10:00,0:30:00,,,
762401019,0:10:00,0:30:00,,,
762401020,0:10:00,0:30:00,,,
762401021,0:10:00,0:30:00,,,
762401023,0:10:00,0:30:00,,,
762401024,0:11:00,0:30:00,,,
762401025,0:10:00,0:30:00,,,
762401028,0:10:00,0:30:00,,,
762401029,0:10:00,0:30:00,,,
762401031,0:10:00,0:30:00,,,
762401032,0:10:00,0:30:00,,,
762401033,0:10:00,0:30:00,,,
762401039,0:10:00,0:30:00,,,
762401043,0:10:00,0:30:00,,,
762401044,0:10:00,0:30:00,,,
762401047,0:10:00,0:30:00,,,
762401048,0:10:00,0:30:00,,,
762401051,0:10:00,0:30:00,,,
762401067,0:10:00,0:30:00,,,
762401068,0:10:00,0:30:00,,,
762401070,0:10:00,0:30:00,,,
762401071,0:10:00,0:30:00,,,
762401073,0:10:00,0:30:00,,,
762401093,0:10:00,0:30:00,,,
762401095,0:20:00,0:30:00,,,
762401110,0:10:00,0:30:00,,,
762401114,0:10:00,0:30:00,,,
762401118,0:10:00,0:30:00,,,
762401130,0:10:00,0:30:00,,,
762401131,0:10:00,0:30:00,,,
762401134,0:10:00,0:30:00,,,
762401137,0:10:00,0:30:00,,,
762401145,0:10:00,0:30:00,,,
762401147,0:21:20,0:30:00,,,
762401150,0:10:00,0:30:00,,,
762401154,0:10:00,0:30:00,,,
762401164,0:14:00,0:30:00,,,
762401166,0:10:00,0:30:00,,,
762401168,0:10:00,0:30:00,,,
762401169,0:10:00,0:30:00,,,
762401170,0:10:00,0:30:00,,,
762401173,0:10:00,0:30:00,,,
762401176,0:12:30,0:30:00,,,
762401179,0:10:00,0:30:00,,,
762401182,0:10:00,0:30:00,,,
762401189,0:10:00,0:30:00,,,
762401193,0:10:00,0:30:00,,,
762401198,0:10:00,0:30:00,,,
762401200,0:10:00,0:30:00,,,
762401206,0:10:00,0:30:00,,,
762401216,0:10:00,0:30:00,,,
762401218,0:10:00,0:30:00,,,
762401221,0:11:30,0:30:00,,,
762401225,0:10:00,0:30:00,,,
762401231,0:10:00,0:30:00,,,
762401233,0:10:00,0:30:00,,,
762401234,0:05:00,0:25:00,,,
762401239,0:10:00,0:30:00,,,
762401242,0:10:00,0:30:00,,,
762401249,0:19:00,0:25:00,,,
762401253,0:15:36,0:30:00,,,
762401255,0:10:00,0:30:00,,,
762401256,0:05:00,0:25:00,,,
762401257,0:17:30,0:25:00,,,
762401259,0:10:00,0:30:00,,,
762401260,0:10:00,0:30:00,,,
762401264,0:11:00,0:25:00,,,
762401265,0:10:00,0:30:00,,,
762401266,0:10:00,0:30:00,,,
762401267,0:05:00,0:25:00,,,
762401269,0:10:00,0:30:00,,,
762401271,0:05:00,0:25:00,,,
762401273,0:06:33,0:25:00,,,
762401274,0:10:00,0:30:00,,,
762401275,0:10:00,0:30:00,,,
762401277,0:05:00,0:25:00,,,
762401278,0:15:30,0:30:00,,,
762401280,0:10:00,0:30:00,,,
762401282,0:10:00,0:30:00,,,
762401286,0:05:00,0:25:00,,,
762401292,0:10:00,0:30:00,,,
762401296,0:10:00,0:30:00,,,
762401297,0:09:52,0:25:00,,,
762401298,0:06:50,0:25:00,,,
762401300,0:10:00,0:30:00,,,
762401302,0:10:00,0:30:00,,,
762401303,0:10:00,0:30:00,,,
762401307,0:10:00,0:30:00,,,
762401309,0:10:00,0:30:00,,,
762401313,0:10:00,0:30:00,,,
762401318,0:10:00,0:30:00,,,
762401319,0:04:52,0:24:52,,,
762401322,0:10:00,0:30:00,,,
762401327,0:10:00,0:30:00,,,
762401329,0:10:00,0:30:00,,,
762401340,0:05:00,0:25:00,,,
762401351,0:05:00,0:25:00,,,
941902001,0:04:59,0:24:59,,,
941902002,0:04:58,0:24:58,,,
941902003,0:04:59,0:24:59,,,
941902004,0:04:59,0:24:59,,,
941902005,0:04:58,0:24:58,,,
941902006,0:04:59,0:24:59,,,
941902007,0:04:59,0:24:59,,,
941902008,0:04:57,0:24:57,,,
941902009,0:04:59,0:24:59,,,
941902010,0:04:59,0:24:59,,,
941902011,0:04:59,0:24:59,,,
941902012,0:04:59,0:24:59,,,
941902013,0:04:59,0:24:59,,,
941902014,0:04:59,0:24:59,,,
941902015,0:04:59,0:24:59,,,
941902016,0:04:59,0:24:59,,,
941902017,0:04:59,0:24:59,,,
941902018,0:04:59,0:24:59,,,
941902020,0:04:59,0:24:59,,,
941902021,0:04:59,0:24:59,,,
941902022,0:04:59,0:24:59,,,
941902023,0:04:59,0:24:59,,,
941902025,0:04:59,0:24:59,,,
941902026,0:04:59,0:24:59,,,
941902027,0:04:59,0:24:59,,,
941902028,0:04:59,0:24:59,,,
941902029,0:04:59,0:24:59,,,
941902030,0:04:59,0:24:59,,,
941902031,0:04:59,0:24:59,,,
941902032,0:04:59,0:24:59,,,
941902033,0:04:58,0:24:58,,,
941902034,0:04:58,0:24:58,,,
941902035,0:04:59,0:24:59,,,
941902036,0:04:59,0:24:59,,,
941902037,0:04:59,0:24:59,,,
941902038,0:04:59,0:24:59,,,
941902039,0:04:58,0:24:58,,,
941902040,0:04:59,0:24:59,,,
941902041,0:04:59,0:24:59,,,
941902042,0:04:58,0:24:58,,,
941902043,0:04:58,0:24:58,,,
941902044,0:04:59,0:24:59,,,
941902045,0:04:58,0:24:58,,,
941902046,0:04:58,0:24:58,,,
941902049,0:04:59,0:24:59,,,
941902050,0:04:58,0:24:58,,,
941902051,0:04:59,0:24:59,,,
941902052,0:04:59,0:24:59,,,
941902054,0:04:59,0:24:59,,,
941902055,0:04:59,0:24:59,,,
941902056,0:04:59,0:24:59,,,
941902057,0:04:57,0:24:57,,,
941902058,0:04:59,0:24:59,,,
941902060,0:04:58,0:24:58,,,
941902061,0:04:59,0:24:59,,,
941902064,0:04:59,0:24:59,,,
941902065,0:04:59,0:24:59,,,
941902066,0:04:59,0:24:59,,,
941902067,0:04:59,0:24:59,,,
941902068,0:04:58,0:24:58,,,
941902069,0:04:59,0:24:59,,,
941902070,0:04:59,0:24:59,,,
941902071,0:04:59,0:24:59,,,
941902072,0:04:59,0:24:59,,,
941902073,0:04:59,0:24:59,,,
941902074,0:04:58,0:24:58,,,
941902075,0:04:59,0:24:59,,,
941902076,0:04:59,0:24:59,,,
941902077,0:04:58,0:24:58,,,
941902078,0:04:57,0:24:57,,,
941902080,0:04:59,0:24:59,,,
941902081,0:04:59,0:24:59,,,
941902082,0:04:59,0:24:59,,,
941902083,0:04:58,0:24:58,,,
941902084,0:04:59,0:24:59,,,
941902085,0:04:59,0:24:59,,,
941902086,0:04:59,0:24:59,,,
941902087,0:04:59,0:24:59,,,
941902088,0:04:59,0:24:59,,,
941902089,0:04:56,0:24:56,,,
941902090,0:04:59,0:24:59,,,
941902091,0:04:59,0:24:59,,,
941902092,0:04:59,0:24:59,,,
941902093,0:04:56,0:24:56,,,
941902095,0:04:59,0:24:59,,,
941902097,0:04:59,0:24:59,,,
941902098,0:04:59,0:24:59,,,
941902099,0:04:58,0:24:58,,,
941902100,0:04:59,0:24:59,,,
941902101,0:04:59,0:24:59,,,
941902105,0:04:59,0:24:59,,,
941902109,0:04:56,0:24:56,,,
941902110,0:04:59,0:24:59,,,
941902111,0:04:59,0:24:59,,,
941902112,0:04:59,0:24:59,,,
941902113,0:04:59,0:24:59,,,
941902114,0:04:59,0:24:59,,,
941902116,0:04:59,0:24:59,,,
941902117,0:04:59,0:24:59,,,
941902118,0:04:59,0:24:59,,,
941902119,0:04:59,0:24:59,,,
941902120,0:04:59,0:24:59,,,
941902121,0:04:59,0:24:59,,,
941902122,0:04:54,0:24:54,,,
941902123,0:04:59,0:24:59,,,
941902124,0:04:59,0:24:59,,,
941902125,0:04:58,0:24:59,,,
941902126,0:04:59,0:24:59,,,
941902127,0:04:59,0:24:59,,,
941902128,0:04:59,0:24:59,,,
941902129,0:04:59,0:24:59,,,
941902130,0:04:59,0:24:59,,,
941902131,0:04:59,0:24:59,,,
941902132,0:04:59,0:24:59,,,
941902135,0:04:59,0:24:59,,,
941902136,0:04:59,0:24:59,,,
941902137,0:04:59,0:24:59,,,
941902140,0:04:59,0:24:59,,,
941902141,0:04:59,0:24:59,,,
941902142,0:04:59,0:24:59,,,
941902143,0:04:58,0:24:58,,,
941902144,0:04:59,0:24:59,,,
941902145,0:04:59,0:24:59,,,
941902146,0:04:59,0:24:59,,,
941902147,0:04:59,0:24:59,,,
941902148,0:04:59,0:24:59,,,
941902149,0:05:00,0:25:00,,,
941902150,0:04:59,0:24:59,,,
941902151,0:04:59,0:24:59,,,
941902152,0:04:59,0:24:59,,,
941902154,0:04:59,0:24:59,,,
941902155,0:04:59,0:24:59,,,
941902156,0:04:59,0:24:59,,,
941902163,0:04:59,0:24:59,,,
941902164,0:04:59,0:24:59,,,
941902165,0:04:59,0:24:59,,,
941902166,0:04:59,0:24:59,,,
941902167,0:04:56,0:24:56,,,
941902168,0:04:59,0:24:59,,,
941902169,0:04:59,0:24:59,,,
941902170,0:04:59,0:24:59,,,
941902171,0:04:59,0:24:59,,,
941902172,0:04:59,0:24:59,,,
941902173,0:04:59,0:24:59,,,
941902174,0:04:59,0:24:59,,,
941902175,0:04:58,0:24:58,,,
941902176,0:04:59,0:24:59,,,
941902177,0:04:59,0:24:59,,,
941902178,0:04:59,0:24:59,,,
941902179,0:04:58,0:24:58,,,
941902180,0:05:00,0:25:00,,,
941902181,0:04:59,0:24:59,,,
941902182,0:04:59,0:24:59,,,
941902183,0:04:59,0:24:59,,,
941902184,0:04:59,0:24:59,,,
941902185,0:04:59,0:24:59,,,
941902186,0:04:59,0:24:59,,,
941902187,0:04:59,0:24:59,,,
941902188,0:04:59,0:24:59,,,
941902189,0:04:59,0:24:59,,,
941902190,0:04:58,0:24:58,,,
941902191,0:04:55,0:24:55,,,
941902192,0:04:59,0:24:59,,,
941902193,0:04:59,0:24:59,,,
941902194,0:04:59,0:24:59,,,
941902195,0:04:58,0:24:58,,,
941902196,0:04:59,0:24:59,,,
942101009,0:06:30,0:26:30,,,
942101010,0:06:36,0:24:36,,,
942101011,0:08:15,0:28:15,,,
942101013,0:05:00,0:25:00,,,
942101014,0:05:00,0:25:00,,,
942101015,0:05:00,0:25:00,,,
942101016,0:05:00,0:25:00,,,
942101022,0:14:16,0:34:16,,,
942101023,0:13:44,0:33:44,,,
942101024,0:14:12,0:34:12,,,
942101031,0:13:37,0:33:37,,,
942101033,0:14:30,0:34:30,,,
942101034,0:15:38,0:35:38,,,
942101039,0:05:00,0:25:00,,,
942101040,0:05:00,0:25:00,,,
942205001,0:05:00,0:25:00,,,
942205003,0:05:00,0:25:00,,,
942205004,0:05:00,0:25:00,,,
942205005,0:05:00,0:25:00,,,
942205006,0:05:00,0:25:00,,,
942205007,0:05:00,0:25:00,,,
942205008,0:05:00,0:25:00,,,
942205009,0:05:00,0:25:00,,,
942205010,0:05:00,0:25:00,,,
942205013,0:06:35,0:11:35,,,
942205020,0:15:00,0:25:00,,,
942205025,0:05:00,0:25:00,,,
942205026,0:05:00,0:25:00,,,
942205027,0:05:00,0:25:00,,,
942205031,0:05:00,0:25:00,,,
942205032,0:06:45,0:25:00,,,
942205033,0:05:22,0:25:22,,,
942205034,0:07:18,0:12:18,,,
942205035,0:06:20,0:26:20,,,
942205038,0:05:04,0:25:04,,,
942205040,0:05:00,0:25:00,,,
942205042,0:05:00,0:25:00,,,
942205046,0:05:00,0:25:00,,,
942205048,0:06:05,0:26:05,,,
942205049,0:14:01,0:34:01,,,
942205050,0:13:12,0:33:12,,,
942205052,0:12:52,0:32:52,,,
942205053,0:22:52,0:33:40,,,
942205054,0:15:30,0:32:50,,,
942205055,0:13:28,0:33:28,,,
942205056,0:12:50,0:32:50,,,
942205061,0:17:45,0:32:45,,,
942205097,0:09:35,0:29:35,,,
942205115,0:05:00,0:25:00,,,
942205116,0:07:00,0:25:00,,,
942205117,0:05:00,0:25:00,,,
942205118,0:05:00,0:25:00,,,
942205119,0:05:00,0:25:00,,,
942205120,0:05:00,0:25:00,,,
942205121,0:05:00,0:25:00,,,
942205122,0:05:00,0:25:00,,,
942205123,0:05:00,0:25:00,,,
942205124,0:08:00,0:25:00,,,
942205125,0:06:00,0:25:00,,,
942205126,0:05:00,0:25:00,,,
942205127,0:05:00,0:25:00,,,
942205128,0:05:00,0:25:00,,,
942205129,0:05:00,0:25:00,,,
942205130,0:05:00,0:25:00,,,
942205131,0:05:00,0:25:00,,,
942205132,0:05:00,0:25:00,,,
942205133,0:05:00,0:25:00,,,
942205134,0:05:00,0:25:00,,,
942205135,0:05:00,0:25:00,,,
942205136,0:05:00,0:25:00,,,
942205137,0:05:00,0:25:00,,,
942205138,0:05:00,0:25:00,,,
942205139,0:05:00,0:25:00,,,
942205140,0:05:00,0:25:00,,,
942205141,0:05:00,0:25:00,,,
942205142,0:08:00,0:25:00,,,
942205143,0:05:00,0:25:00,,,
942205144,0:05:00,0:25:00,,,
942205146,0:05:00,0:25:00,,,
942205147,0:07:30,0:25:00,,,
942205148,0:10:30,0:25:00,,,
942205152,0:06:45,0:25:00,,,
942205153,0:10:00,0:25:00,,,
942205154,0:05:00,0:25:00,,,
942205155,0:16:30,0:25:00,,,
942205156,0:10:00,0:25:00,,,
942205157,0:05:00,0:25:00,,,
942205158,0:05:00,0:25:00,,,
942205159,0:05:00,0:25:00,,,
942205160,0:05:00,0:25:00,,,
942205162,0:05:00,0:25:00,,,
942205163,0:05:00,0:25:00,,,
942205164,0:05:00,0:25:00,,,
942304008,0:05:00,0:25:00,,,
942304009,0:09:00,0:25:00,,,
942304010,0:08:00,0:25:00,,,
942304012,0:14:00,0:25:00,,,
942304017,0:05:00,0:25:00,,,
942304018,0:05:00,0:25:00,,,
942304019,0:19:30,0:25:00,,,
942304020,0:05:00,0:25:00,,,
942304022,0:16:45,0:25:00,,,
942304026,0:08:30,0:25:00,,,
942304031,0:05:00,0:25:00,,,
942304032,0:12:24,0:32:24,,,
942304033,0:15:09,0:35:09,,,
942304036,0:17:45,0:32:35,,,
942304045,0:05:00,0:25:00,,,
942304055,0:15:09,0:35:09,,,
942304056,0:14:00,0:34:40,,,
942304073,0:17:05,0:35:09,,,
942304078,0:22:30,0:32:48,,,
942304099,0:13:25,0:32:25,,,
942304103,0:05:00,0:25:00,,,
942304105,0:13:30,0:33:30,,,
942304106,0:23:30,0:34:30,,,
942304109,0:15:09,0:35:09,,,
942304134,0:05:00,0:22:00,,,
942304135,0:15:00,0:25:00,,,
942304136,0:05:00,0:25:00,,,
942304139,0:05:00,0:25:00,,,
942304140,0:05:00,0:25:00,,,
942304141,0:05:00,0:25:00,,,
942304142,0:05:00,0:25:00,,,
942304143,0:05:00,0:25:00,,,
942304144,0:05:00,0:25:00,,,
942304145,0:05:00,0:25:00,,,
942304147,0:05:00,0:25:00,,,
942304148,0:05:00,0:25:00,,,
942304149,0:05:00,0:25:00,,,
942304150,0:05:00,0:25:00,,,
942304151,0:05:00,0:25:00,,,
942304152,0:05:00,0:25:00,,,
942304153,0:05:00,0:25:00,,,
942304154,0:05:00,0:25:00,,,
942304155,0:05:00,0:25:00,,,
942304156,0:05:00,0:25:00,,,
942304157,0:05:00,0:25:00,,,
942304158,0:05:00,0:25:00,,,
942304159,0:05:00,0:25:00,,,
942304160,0:05:00,0:25:00,,,
942304162,0:05:00,0:25:00,,,
942304163,0:12:20,0:25:00,,,
942304164,0:05:00,0:25:00,,,
942304165,0:05:00,0:25:00,,,
942304166,0:15:15,0:25:00,,,
942304167,0:06:30,0:25:00,,,
942304168,0:06:30,0:25:00,,,
942304170,0:05:00,0:25:00,,,
942304171,0:09:30,0:25:00,,,
942304173,0:05:00,0:25:00,,,
942304174,0:07:00,0:25:00,,,
942304175,0:16:00,0:25:00,,,
942304176,0:05:00,0:25:00,,,
942304177,0:16:30,0:25:00,,,
942304178,0:05:00,0:25:00,,,
