# 1: Detection or Track-id, 2: Video or Image Identifier, 3: Unique Frame Identifier, 4-7: Img-bbox(TL_x, TL_y, BR_x, BR_y), 8: Detection or Length Confidence, 9: Target Length (0 or -1 if invalid), 10-11+: Repeated Species, Confidence Pairs or Attributes
# metadata,exec_time: 0,exported_by: python_yolo_script,exported_at: Fri Mar  6 20:12:00 2026,,,,,,,,
425,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005029.206548_ir.tif,7018,151.335,115.885,161.224,125.717,0.51258,0,hotspot,0.51258
426,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005030.342617_ir.tif,7019,352.738,140.974,368.026,154.726,0.15002,0,hotspot,0.15002
427,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005032.614834_ir.tif,7021,448.381,296.848,459.162,314.590,0.17733,0,hotspot,0.17733
428,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005032.614834_ir.tif,7021,334.053,272.052,343.834,283.079,0.16553,0,hotspot,0.16553
429,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005033.750519_ir.tif,7022,0.097,53.421,10.636,66.501,0.42046,0,hotspot,0.42046
430,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005039.426733_ir.tif,7027,0.007,302.518,5.296,315.866,0.11117,0,hotspot,0.11117
431,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005040.560745_ir.tif,7028,320.323,41.424,331.539,54.058,0.11999,0,hotspot,0.11999
432,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005155.368521_ir.tif,7032,29.191,0.927,50.178,12.426,0.21984,0,hotspot,0.21984
433,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005222.620357_ir.tif,7056,332.994,271.724,342.326,291.884,0.16223,0,hotspot,0.16223
434,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005224.888587_ir.tif,7058,210.180,197.040,221.764,211.089,0.66346,0,hotspot,0.66346
435,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005253.269351_ir.tif,7083,616.399,488.735,627.759,498.805,0.13478,0,hotspot,0.13478
436,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005256.675193_ir.tif,7086,148.869,328.949,158.067,342.741,0.23074,0,hotspot,0.23074
437,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005257.810384_ir.tif,7087,305.307,54.290,317.341,67.161,0.48533,0,hotspot,0.48533
438,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005318.280112_ir.tif,7105,27.281,173.076,38.097,183.218,0.29852,0,hotspot,0.29852
439,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005319.419178_ir.tif,7106,525.684,112.319,536.436,128.838,0.12666,0,hotspot,0.12666
440,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005320.558166_ir.tif,7107,518.571,494.363,529.220,510.395,0.16132,0,hotspot,0.16132
441,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005325.112415_ir.tif,7111,307.532,66.718,318.710,76.575,0.29204,0,hotspot,0.29204
442,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005326.251041_ir.tif,7112,296.790,481.263,307.049,490.224,0.14981,0,hotspot,0.14981
443,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005328.529017_ir.tif,7114,462.027,355.316,472.240,367.782,0.23801,0,hotspot,0.23801
444,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005329.668188_ir.tif,7115,395.028,90.793,408.000,101.151,0.27616,0,hotspot,0.27616
445,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005331.948158_ir.tif,7117,149.315,214.061,160.124,223.346,0.12124,0,hotspot,0.12124
446,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005333.089306_ir.tif,7118,126.775,335.879,136.352,345.341,0.20181,0,hotspot,0.20181
447,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005333.089306_ir.tif,7118,349.523,393.974,358.341,403.201,0.14704,0,hotspot,0.14704
448,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005333.089306_ir.tif,7118,159.175,131.785,173.174,141.134,0.13984,0,hotspot,0.13984
449,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005333.089306_ir.tif,7118,342.202,397.627,350.668,405.985,0.10316,0,hotspot,0.10316
450,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005334.230734_ir.tif,7119,127.821,296.544,137.661,310.954,0.20987,0,hotspot,0.20987
451,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005408.508692_ir.tif,7149,342.415,374.920,351.580,384.904,0.38152,0,hotspot,0.38152
452,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005413.087203_ir.tif,7153,582.510,76.003,593.599,85.816,0.61195,0,hotspot,0.61195
453,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\right_view\ice_seals_2025_fl223_R_20250514_005414.232129_ir.tif,7154,571.536,447.041,582.758,457.816,0.62628,0,hotspot,0.62628
