# 1: Detection or Track-id, 2: Video or Image Identifier, 3: Unique Frame Identifier, 4-7: Img-bbox(TL_x, TL_y, BR_x, BR_y), 8: Detection or Length Confidence, 9: Target Length (0 or -1 if invalid), 10-11+: Repeated Species, Confidence Pairs or Attributes
# metadata,exec_time: 0,exported_by: python_yolo_script,exported_at: Fri Mar  6 20:04:34 2026,,,,,,,,
317,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004651.621033_ir.tif,6826,267.867,345.099,277.406,354.794,0.42777,0,hotspot,0.42777
318,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004652.753065_ir.tif,6827,17.540,0.000,26.548,7.703,0.23115,0,hotspot,0.23115
319,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004653.884151_ir.tif,6828,19.552,366.269,29.924,378.867,0.51917,0,hotspot,0.51917
320,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004658.407958_ir.tif,6832,154.112,457.202,163.519,477.712,0.22590,0,hotspot,0.22590
321,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004714.250641_ir.tif,6846,309.874,203.697,321.432,224.091,0.33471,0,hotspot,0.33471
322,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004715.382128_ir.tif,6847,219.241,357.040,231.153,370.473,0.23144,0,hotspot,0.23144
323,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004716.513834_ir.tif,6848,571.830,148.457,582.995,161.550,0.10808,0,hotspot,0.10808
324,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004721.041421_ir.tif,6852,353.656,208.555,363.609,222.839,0.15571,0,hotspot,0.15571
325,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004722.173213_ir.tif,6853,279.031,75.659,290.251,89.899,0.14593,0,hotspot,0.14593
326,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004730.105782_ir.tif,6860,295.078,1.049,304.819,11.514,0.69069,0,hotspot,0.69069
327,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004731.240907_ir.tif,6861,295.834,413.879,306.627,424.460,0.70910,0,hotspot,0.70910
328,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004732.375998_ir.tif,6862,476.502,310.611,486.175,321.557,0.54127,0,hotspot,0.54127
329,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004732.375998_ir.tif,6862,228.949,88.671,238.521,100.964,0.52873,0,hotspot,0.52873
330,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004733.511082_ir.tif,6863,230.904,490.012,240.909,502.564,0.36310,0,hotspot,0.36310
331,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004744.869494_ir.tif,6873,6.144,272.676,16.129,283.974,0.22456,0,hotspot,0.22456
332,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004747.143814_ir.tif,6875,188.624,148.526,199.321,158.874,0.72307,0,hotspot,0.72307
333,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004748.287260_ir.tif,6876,58.229,51.527,68.434,62.746,0.32579,0,hotspot,0.32579
334,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004749.425704_ir.tif,6877,325.232,200.117,334.286,209.662,0.10809,0,hotspot,0.10809
335,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004753.979957_ir.tif,6881,530.491,143.098,540.811,153.312,0.10398,0,hotspot,0.10398
336,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004759.678210_ir.tif,6886,32.018,190.130,43.138,200.153,0.70998,0,hotspot,0.70998
337,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004825.951037_ir.tif,6909,94.499,99.288,105.302,110.606,0.27854,0,hotspot,0.27854
338,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004827.094224_ir.tif,6910,99.904,481.590,110.949,493.593,0.21725,0,hotspot,0.21725
339,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004843.112668_ir.tif,6924,311.739,68.490,326.922,79.555,0.15570,0,hotspot,0.15570
340,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004847.693257_ir.tif,6928,407.073,418.813,416.717,431.428,0.50344,0,hotspot,0.50344
341,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004851.127899_ir.tif,6931,3.244,38.719,13.983,52.558,0.64774,0,hotspot,0.64774
342,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004852.273267_ir.tif,6932,4.923,408.308,15.559,422.042,0.70989,0,hotspot,0.70989
343,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004855.705709_ir.tif,6935,441.567,0.000,454.808,6.777,0.33551,0,hotspot,0.33551
344,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004911.712913_ir.tif,6949,460.378,404.169,469.577,417.870,0.15222,0,hotspot,0.15222
345,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_004923.131604_ir.tif,6959,462.882,219.661,473.583,230.654,0.55473,0,hotspot,0.55473
346,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005147.425189_ir.tif,7024,264.143,229.669,272.761,239.823,0.15739,0,hotspot,0.15739
347,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005148.559298_ir.tif,7025,380.579,352.469,389.003,363.673,0.48090,0,hotspot,0.48090
348,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005159.908512_ir.tif,7035,140.463,88.771,150.718,100.310,0.54789,0,hotspot,0.54789
349,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005159.908512_ir.tif,7035,139.065,87.838,151.582,101.359,0.11094,0,hotspot,0.11094
350,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005201.044280_ir.tif,7036,141.286,477.711,150.213,488.295,0.24161,0,hotspot,0.24161
351,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005202.180725_ir.tif,7037,111.539,32.558,121.555,44.035,0.49232,0,hotspot,0.49232
352,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005204.453856_ir.tif,7039,408.465,501.054,417.297,511.804,0.55125,0,hotspot,0.55125
353,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005229.429198_ir.tif,7061,200.144,34.649,212.765,46.713,0.44276,0,hotspot,0.44276
354,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005237.378232_ir.tif,7068,116.074,112.462,126.506,123.377,0.53135,0,hotspot,0.53135
355,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005238.513139_ir.tif,7069,113.435,499.925,123.421,510.271,0.43759,0,hotspot,0.43759
356,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005245.325160_ir.tif,7075,282.319,48.032,292.193,63.369,0.27258,0,hotspot,0.27258
357,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005337.654834_ir.tif,7121,335.207,358.189,345.332,376.444,0.45475,0,hotspot,0.45475
358,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005337.654834_ir.tif,7121,590.789,317.678,600.087,327.875,0.10935,0,hotspot,0.10935
359,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005338.795762_ir.tif,7122,290.491,0.000,300.396,7.856,0.12269,0,hotspot,0.12269
360,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005341.078797_ir.tif,7124,224.990,474.408,236.966,486.035,0.25891,0,hotspot,0.25891
361,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005342.220807_ir.tif,7125,213.419,286.487,223.713,297.523,0.12573,0,hotspot,0.12573
362,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005343.362392_ir.tif,7126,613.597,137.354,622.949,148.797,0.22188,0,hotspot,0.22188
363,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005355.920631_ir.tif,7137,263.701,279.033,273.293,289.616,0.35450,0,hotspot,0.35450
364,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005357.064378_ir.tif,7138,305.799,55.604,316.320,69.195,0.51004,0,hotspot,0.51004
365,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005358.208307_ir.tif,7139,299.690,468.717,311.581,482.464,0.13303,0,hotspot,0.13303
366,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\left_view\ice_seals_2025_fl223_L_20250514_005411.942574_ir.tif,7151,274.659,144.805,283.887,159.553,0.18622,0,hotspot,0.18622
